_Sr No.,World Ranking,Germany Ranking,_University Name,University Name,Course Type,City,Course Name,Course Germany Ranking,Teaching language,_language Req.,_Admission without IELTS/TOEFL,Required German Grade,GRE,Tution Fee (Per semester),Beginning Semester,Application DeadLine for winter,Application DeadLine for Summer,Duration,Go to course website,Submit application to,Logo URL,Responsible Person,_Daad SIte,Updated on,State,Comment,,
957,4230,168,Magdeburg-Stendal University of Applied Sciences,https://howtoabroad.com/magdeburg-stendal-university-of-applied-sciences/,Master,Magdeburg,Water Engineering,,English,IELTS 5 / TOEFL(IBT 87 /PBT /CBT)/OTHERS,YES,NA,NA,None,"Winter, Summer",1-May,30-Nov,3 semesters,https://www.h2.de/en/studies/masters-programmes/water-engineering.html,https://www.uni-assist.de/en/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/12/Magdeburg-Stendal-University-Of-Applied-Sciences.jpg,Phase 6,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6349/,,,,,
509,3644,148,Mainz University of Applied Sciences,https://howtoabroad.com/mainz-university-of-applied-sciences/,Master,Mainz,Master of Arts in International Business (MA IB),,English,,,,,None,Winter,15-Jun,,4 semesters,https://www.hs-mainz.de/studium/studiengaenge/wirtschaft/international-business-ma/overview/,https://www.hs-mainz.de/studium/studiengaenge/wirtschaft/international-business-ma/application/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/12/Mainz-University-of-Applied-Sciences.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3826/,11-May,,,,
1196,3644,148,Mainz University of Applied Sciences,https://howtoabroad.com/mainz-university-of-applied-sciences/,Master,Mainz,Master in International Business (Argentinian-German) | Maestría Argentino-Alemana Negocios Internacionales,,"English, Spanish",,,,,None,Winter,20-Aug,,5 semesters,https://www.hs-mainz.de/en/academics/degree-programs/business/maestria-argentino-alemana-ma/overview/,https://www.hs-mainz.de/en/academics/degree-programs/business/maestria-argentino-alemana-ma/how-to-apply/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/12/Mainz-University-of-Applied-Sciences.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4515/,11-May,,,,
1367,3644,148,Mainz University of Applied Sciences,https://howtoabroad.com/mainz-university-of-applied-sciences/,Bachelor,Mainz,International Civil Engineering (ICE),NA,"English, German",,,,,None,"Winter, Summer",15-Jul,15-Jan,7 semesters,https://www.hs-mainz.de/studium/studiengaenge/technik/internationales-bauingenieurwesen-beng/uebersicht/,https://www.hs-mainz.de/studium/studiengaenge/technik/internationales-bauingenieurwesen-beng/bewerben/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/12/Mainz-University-of-Applied-Sciences.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7151/,11-May,,,,
169,366,32,Martin Luther University Halle-Wittenberg,https://howtoabroad.com/martin-luther-university-halle-wittenberg/,Master,Halle,Economics: Data Science and Policy,"57 (For Economics), 61 (For Data Science)",English,YES,,NA,NA,None,Winter,15-Jun,,4 semesters,https://studienangebot.uni-halle.de/economics-data-science-and-policy-master-120,https://www.uni-assist.de/en/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/12/1098346_684106434950722_1103917830_n.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7036/,11-May,,,,
673,366,32,Martin Luther University Halle-Wittenberg,https://howtoabroad.com/martin-luther-university-halle-wittenberg/,Master,Halle,Master of Science in Polymer Materials Science,19 (For Materials Science),English,IELTS 6.0 / TOEFL(IBT/PBT 550 /CBT 213 )/OTHERS,YES,NA,NA,None,Winter,30-Apr,,4 semesters,https://studienangebot.uni-halle.de/polymer-materials-science-master-120,https://www.uni-assist.de/en/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/12/1098346_684106434950722_1103917830_n.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3605/,11-May,,,,
1028,366,32,Martin Luther University Halle-Wittenberg,https://howtoabroad.com/martin-luther-university-halle-wittenberg/,Bachelor,Halle,Business Economics,"57 (For Economics), 58 (For Business)",English,,,,,None,Winter,15-Jul,,6 semesters,https://studienangebot.uni-halle.de/business-economics-bachelor-180,https://www.uni-assist.de/en/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/12/1098346_684106434950722_1103917830_n.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3744/,11-May,,,,
1564,366,32,Martin Luther University Halle-Wittenberg  ,https://howtoabroad.com/martin-luther-university-halle-wittenberg/,PhD / Doctorate,Halle,Integrated Research Training Group (iRTG) Polymers: Random Coils and Beyond,16 (For Polymer Science),English,,,,,,Any time,varied,,7 semesters,https://blogs.urz.uni-halle.de/irtgpolymers/,https://blogs.urz.uni-halle.de/irtgpolymers/application-procedure-and-requirements/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/12/1098346_684106434950722_1103917830_n.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4339/,11-May,,,,
1850,366,32,Martin Luther University Halle-Wittenberg  ,https://howtoabroad.com/martin-luther-university-halle-wittenberg/,Master,Halle,Biodiversity Sciences,,English,,,,,None,Winter,30-Apr,,4 semesters,https://studienangebot.uni-halle.de/biodiversity-sciences-master-120,https://www.uni-assist.de/en/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/12/1098346_684106434950722_1103917830_n.png,Arya,,11-May,,,,
1851,366,32,Martin Luther University Halle-Wittenberg  ,https://howtoabroad.com/martin-luther-university-halle-wittenberg/,Master,Halle,International Area Studies - Global Change Geography,,"English, German",,,,,None,Winter,30-Apr,,4 semesters,https://studienangebot.uni-halle.de/international-area-studies-global-change-geography-master-120,https://www.uni-assist.de/en/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/12/1098346_684106434950722_1103917830_n.png,Arya,,11-May,,,,
1852,366,32,Martin Luther University Halle-Wittenberg  ,https://howtoabroad.com/martin-luther-university-halle-wittenberg/,Master,Halle,Molecular and Cellular Biosciences,,English,,,,,None,"Winter, Summer",30-Apr,31-Oct,4 semesters,https://studienangebot.uni-halle.de/molecular-and-cellular-biosciences-master-120,https://www.uni-assist.de/en/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/12/1098346_684106434950722_1103917830_n.png,Arya,,11-May,,,,
1483,NA,NA,Max Planck Institute for Chemical Ecology  ,https://howtoabroad.com/max-planck-institute-for-chemical-ecology/,Master,Jena,International Max Planck Research School (IMPRS): The Exploration of Ecological Interactions with Molecular and Chemical Techniques,,English,,,,,None,Any time,varied,,6 semesters,https://www.ice.mpg.de/129183/imprs,https://www.imprs-trust.mpg.de/phd-application,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/12/16473200_1890484824557172_1783544852110532268_n.jpg,,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3894/,,,,,
1476,NA,NA,Max Planck Institute for Informatics,https://howtoabroad.com/max-planck-institute-for-informatics/,PhD / Doctorate,Saarbrücken,International Max Planck Research School on Trustworthy Computing,,English,,,,,,Winter,30-Jun,,4 semesters,https://www.imprs-trust.mpg.de/,https://www.imprs-trust.mpg.de/phd-application/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/12/index-1.png,Phase 13,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7050/,,,,,
815,NA,NA,Max Planck Institute for Marine Microbiology,https://howtoabroad.com/max-planck-institute-for-marine-microbiology/,Master,Bremen,MSc in Marine Microbiology (MarMic),,English,,,,,None,Winter,28-Feb,,3 semesters,https://marmic.mpg.de/marmic2/,https://marmic.mpg.de/marmic2/application.php?section=who,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/12/12496082_431330230390524_5094783079825815070_o.png,Phase 10,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3874/,,,,,
394,NA,NA,Max Planck Institute for the Science of Light,https://howtoabroad.com/max-planck-institute-for-the-science-of-light/,Master,Erlangen,International Max Planck Research School Physics of Light (IMPRS-PL),NA,English,IELTS/ TOEFL(IBT/PBT /CBT)/OTHERS,,,,None,"Winter, Summer",Any time,Any time,4 semesters,https://mpl.mpg.de/study-work-or-visit/imprs/,https://mpl.mpg.de/study-work-or-visit/imprs/admission/msc-programme/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/12/index.png,,,,,,,
25,3351,136,Mittweida University of Applied Sciences,https://howtoabroad.com/mittweida-university-of-applied-sciences/,Master,Mittweida,Applied Mathematics for Network and Data Sciences,NA,English,YES ,,NA,NA,None,Winter,15-May,,4 semesters,https://www.cb.hs-mittweida.de/en/study-programs-of-the-faculty/applied-mathematics-for-network-and-data-sciences/,https://www.cb.hs-mittweida.de/en/study-programs-of-the-faculty/applied-mathematics-for-network-and-data-sciences/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/Mittweida-University-of-Applied-Sciences.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4417/,11-May,,,,
970,3351,136,Mittweida University of Applied Sciences,https://howtoabroad.com/mittweida-university-of-applied-sciences/,Bachelor,Lemgo,Applied Mathematics,NA,English,,,,,None,Winter,15-May,,6 semesters,https://www.cb.hs-mittweida.de/en/study-programs-of-the-faculty/applied-mathematics-for-network-and-data-sciences/,https://www.studium.hs-mittweida.de/en/bewerbung/application-instructions-for-international-applicants.html?_ga=2.124811146.1495651053.1643803349-1086573078.1642677124,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/Mittweida-University-of-Applied-Sciences.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4725/,11-May,,,,
1277,3351,136,Mittweida University of Applied Sciences,https://howtoabroad.com/mittweida-university-of-applied-sciences/,Master,Mittweida,Industrial Management - Innovation & Business Expansion,,English,,,,,Varied,Winter,31-Mar,,4 semesters,https://www.wi.hs-mittweida.de/en/webs/masters-degree-in-industrial-management-specialisation-innovation-business-expansion-in-englisch/,https://www.wi.hs-mittweida.de/en/webs/masters-degree-in-industrial-management-specialisation-innovation-business-expansion-in-englisch/application/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/Mittweida-University-of-Applied-Sciences.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4739/,11-May,,,,
550,NA,NA,Munich Intellectual Property Law Center,https://howtoabroad.com/munich-intellectual-property-law-center/,Master,Munich,Master of Laws in Intellectual Property and Competition Law,65 ( computer science ),English,,,,,"€16,000",Winter,30-Apr,,2 semesters,https://www.miplc.de/,https://www.miplc.de/llm-ip/admissions/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/10/Munich-Intellectual-Property-Law-Center.jpg,,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3867/,,,,,
255,5127,203,Neubrandenburg University of Applied Sciences,https://howtoabroad.com/neubrandenburg-university-of-applied-sciences/,Master,Neubrandenburg,Geodesy and Geoinformatics,,English,IELTS 6.0/TOEFL(iBT 94)/Others,YES,,NA,None,"Winter, Summer",NA,30-Jun,3 semesters,https://www.hs-nb.de/en/courses-of-study/postgraduate-courses/geodesy-and-geoinformatics-meng/,https://www.uni-assist.de/en/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/74162663_2655018234541400_5561498536786264064_n-1.pngg,Phase 5,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4750/,,,,,
417,5127,203,Neubrandenburg University of Applied Sciences,https://howtoabroad.com/neubrandenburg-university-of-applied-sciences/,Master,Neubrandenburg,Landscape Studies and Greenspace Management,NA,English,IELTS 6.0/TOEFL 94/Others,YES,,NA,None,"Winter, Summer",31-Jul,31-Jan,4 semesters,https://www.hs-nb.de/studiengaenge/master/landscape-studies-and-greenspace-management-meng/,https://www.uni-assist.de/en/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/74162663_2655018234541400_5561498536786264064_n-1.pngg,Phase 5,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4730/,,,,,
776,1159,63,NIT Northern Institute of Technology Management,https://howtoabroad.com/northern-institute-of-technology-management/,Master,Hamburg,MBA | MA in Technology Management,,English,,,,,Varied,Winter,15-Jul,,4 semesters,https://www.nithh.de/study/curriculum,https://www.nithh.de/admissions,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/Northern-Institute-of-Technology-Management.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4090/,11-May,,,,
351,4954,198,Nuertingen-Geislingen University,https://howtoabroad.com/nuertingen-geislingen-university/,Master,Nürtingen,International Management (MBA),,English,,,,,"€1,500","Winter, Summer",15-Jun,15-Nov,3 semesters,https://www.hfwu.de/en/studium/studienangebot/international-management/#c29059-1,https://my.uni-assist.de/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/csm_HfWU_logo_hochkannt_c761533cf4.jpg,,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3919/,,,,,
366,4954,198,Nuertingen-Geislingen University,https://howtoabroad.com/nuertingen-geislingen-university/,Master,Nürtingen,International Master of Landscape Architecture (IMLA),NA,English,,,,,"€7,500",Summer,,15-Nov,3 semesters,https://www.imla-campus.eu/,https://my.uni-assist.de/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/csm_HfWU_logo_hochkannt_c761533cf4.jpg,,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3865/,,,,,
632,4954,198,Nuertingen-Geislingen University,https://howtoabroad.com/nuertingen-geislingen-university/,Master,Nürtingen,Master of Science in International Finance,NA,English,,,,,Varied,Winter,1-Jun,,3 semesters,https://www.hfwu.de/studium/studienangebot/international-finance/,https://my.uni-assist.de/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/csm_HfWU_logo_hochkannt_c761533cf4.jpg,Phase 11,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3860/,,,,,
933,4954,198,Nuertingen-Geislingen University,https://howtoabroad.com/nuertingen-geislingen-university/,Master,Nürtingen,Sustainable Mobilities (MSc),,English,,,,,"€1,500","Winter, Summer",15-Jul,15-Jan,4 semesters,https://www.hfwu.de/studium/studienangebot/sustainable-mobilities/#c28454-1,https://my.uni-assist.de/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/csm_HfWU_logo_hochkannt_c761533cf4.jpg,,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4829/,,,,,
575,4463,174,Offenburg University of Applied Sciences,https://howtoabroad.com/offenburg-university/,Master,Offenburg,Master of Science in Biotechnology (MBT),NA,English,,,,,Varied,Winter,31-Mar,,3 semesters,https://www.hs-offenburg.de/en/studium/studiengaenge/master/biotechnology/prospective-students,https://hisinone.hs-offenburg.de/qisserver/pages/cs/sys/portal/hisinoneStartPage.faces?chco=y,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/Offenburg-University-logo.jpg,Phase 11,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5240/,,,,,
586,4463,174,Offenburg University of Applied Sciences,https://howtoabroad.com/offenburg-university/,Master,Offenburg,Master of Science in Communication and Media Engineering (CME),,English,,,,,Varied,Winter,31-Mar,,4 semesters,https://www.hs-offenburg.de/en/studium/studiengaenge/master/communication-and-media-engineering/prospective-students,https://hisinone.hs-offenburg.de/qisserver/pages/cs/sys/portal/hisinoneStartPage.faces?chco=y,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/Offenburg-University-logo.jpg,Phase 11,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3771/,,,,,
615,4463,174,Offenburg University of Applied Sciences,https://howtoabroad.com/offenburg-university/,Master,Offenburg,Master of Science in Enterprise and IT Security (ENITS),,English,,,,,Varied,Winter,31-Mar,,3 semesters,https://www.hs-offenburg.de/en/study-programs-/-student-services/degree-programs/master/enterprise-and-it-security/translate-to-english-studieninteressierte,https://hisinone.hs-offenburg.de/qisserver/pages/cs/sys/portal/hisinoneStartPage.faces?chco=y,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/Offenburg-University-logo.jpg,Phase 11,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5576/,,,,,
1219,4463,174,Offenburg University of Applied Sciences,https://howtoabroad.com/offenburg-university/,Master,Offenburg,Master of Science in Renewable Energy and Data Engineering,NA,"English, German",,,,,Varied,Winter,31-Mar,,3 semesters,https://www.hs-offenburg.de/en/studium/studiengaenge/master/renewable-energy-and-data-engineering/prospective-students,https://hisinone.hs-offenburg.de/qisserver/pages/cs/sys/portal/hisinoneStartPage.faces?chco=y,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/Offenburg-University-logo.jpg,,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4774/,,,,,
